movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
8580,Into the Woods ,1991,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8581,Pirates of Silicon Valley ,1999,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
8582,Manufacturing Consent: Noam Chomsky and the Media ,1992,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8587,Mayor of the Sunset Strip ,2003,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8588,Killing Me Softly ,2002,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
8591,"Philadelphia Experiment, The ",1984,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
8593,Juice ,1992,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
8596,Revenge of the Pink Panther ,1978,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8600,Angels with Dirty Faces ,1938,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) ,1933,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8604,Taxi ,1998,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8605,Taxi 3 ,2003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8607,Tokyo Godfathers ,2003,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8609,Our Hospitality ,1923,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8610,All of Me ,1984,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8611,"Farmer's Daughter, The ",1947,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8614,Overboard ,1987,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8617,Butterfield 8 ,1960,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8620,"Exterminating Angel, The (Ángel exterminador, El) ",1962,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
8622,Fahrenheit 9/11 ,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8623,Roxanne ,1987,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8626,Dr. Terror's House of Horrors ,1965,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8632,Secret Society ,2002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8633,"Last Starfighter, The ",1984,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8636,Spider-Man 2 ,2004,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
8638,Before Sunset ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8640,King Arthur ,2004,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8641,Anchorman: The Legend of Ron Burgundy ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8643,"Cinderella Story, A ",2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8644,"I, Robot ",2004,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8645,"Maria Full of Grace (Maria, Llena eres de gracia) ",2004,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
8650,Long Day's Journey Into Night ,1962,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8656,"Short Film About Killing, A (Krótki film o zabijaniu) ",1988,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
8665,"Bourne Supremacy, The ",2004,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8666,Catwoman ,2004,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8667,A Home at the End of the World ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) ",1933,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
8677,Flash Gordon Conquers the Universe ,1940,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) ",1956,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8685,"Miracle of Marcelino, The (Marcelino pan y vino) ",1955,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8690,Slaughterhouse-Five ,1972,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
8695,"Bachelor and the Bobby-Soxer, The ",1947,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8711,Mr. Blandings Builds His Dream House ,1948,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8712,My Favorite Wife ,1940,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8713,"New Adventures of Pippi Longstocking, The ",1988,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8714,Night and Day ,1946,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8718,"Snake Pit, The ",1948,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8720,"Super, The ",1991,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8724,"Leopard, The (Gattopardo, Il) ",1963,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8727,"Day of the Locust, The ",1975,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8730,To End All Wars ,2001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8738,"Woman Is a Woman, A (femme est une femme, Une) ",1961,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
8743,Biggles ,1986,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) ",1963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8753,Unprecedented: The 2000 Presidential Election ,2002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8754,"Prime of Miss Jean Brodie, The ",1969,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8755,My Voyage to Italy (Il mio viaggio in Italia) ,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8765,This Gun for Hire ,1942,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
8771,Sherlock Holmes: Terror by Night ,1946,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8772,"Spy Who Came in from the Cold, The ",1965,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8773,Sherlock Holmes and the Secret Weapon ,1942,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8774,Sherlock Holmes: The Woman in Green ,1945,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8778,Sherlock Holmes: Dressed to Kill ,1946,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
8781,"Manchurian Candidate, The ",2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8782,Thunderbirds ,2004,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8783,"Village, The ",2004,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8784,Garden State ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8795,Musa the Warrior (Musa) ,2001,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8796,"Funny Thing Happened on the Way to the Forum, A ",1966,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8798,Collateral ,2004,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
8799,Little Black Book ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8800,Code 46 ,2003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
8804,"Story of Women (Affaire de femmes, Une) ",1988,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8807,Harold and Kumar Go to White Castle ,2004,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8808,"Princess Diaries 2: Royal Engagement, The ",2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8809,Danny Deckchair ,2003,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8810,AVP: Alien vs. Predator ,2004,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
8813,We Don't Live Here Anymore ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8814,Without a Paddle ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8815,Exorcist: The Beginning ,2004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8827,"Bill Cosby, Himself ",1983,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8830,Anacondas: The Hunt for the Blood Orchid ,2004,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
8831,Suspect Zero ,2004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8832,Warriors of Heaven and Earth (Tian di ying xiong) ,2003,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8833,Vanity Fair ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8835,Paparazzi ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8836,Wicker Park ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8838,Alice Doesn't Live Here Anymore ,1974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8840,Who's That Knocking at My Door? ,1967,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8844,Camera Buff (Amator) ,1979,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) ",1953,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8860,Cellular ,2004,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
8861,Resident Evil: Apocalypse ,2004,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
8864,Mr. 3000 ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8865,Sky Captain and the World of Tomorrow ,2004,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8866,Wimbledon ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8869,First Daughter ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8870,"Forgotten, The ",2004,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
8873,"Motorcycle Diaries, The (Diarios de motocicleta) ",2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8874,Shaun of the Dead ,2004,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8875,"Come Back, Little Sheba ",1952,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8879,Murder on the Orient Express ,1974,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8880,Mask ,1985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8894,Orca: The Killer Whale ,1977,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8905,1492: Conquest of Paradise ,1992,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8906,Cannibal Holocaust ,1980,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8907,Shark Tale ,2004,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8908,Ladder 49 ,2004,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8910,I Heart Huckabees ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8911,Raise Your Voice ,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8912,Taxi ,2004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8914,Primer ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
8915,Stage Beauty ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8916,Shall We Dance? ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8917,Team America: World Police ,2004,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8918,Eulogy ,2004,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
8919,P.S. ,2004,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
8920,"Country Girl, The ",1954,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8921,"Rose Tattoo, The ",1955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8928,"Fearless Vampire Killers, The ",1967,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) ",1986,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8934,Bebe's Kids ,1992,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8937,Friday Night Lights ,2004,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8938,Tarnation ,2003,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8939,"Final Cut, The ",2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8943,Being Julia ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8946,Surviving Christmas ,2004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8947,"Grudge, The ",2004,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
8948,Alfie ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8949,Sideways ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8950,The Machinist ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8951,Vera Drake ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8952,Falling Angels ,2003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8954,Lightning in a Bottle ,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8955,Undertow ,2004,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
8957,Saw ,2004,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
8958,Ray ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8959,Birth ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8961,"Incredibles, The ",2004,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8964,Callas Forever ,2002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8965,"Polar Express, The ",2004,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
8966,Kinsey ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8967,Seed of Chucky (Child's Play 5) ,2004,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8968,After the Sunset ,2004,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8969,Bridget Jones: The Edge of Reason ,2004,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8970,Finding Neverland ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8972,National Treasure ,2004,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8973,Bad Education (La mala educación) ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8974,"SpongeBob SquarePants Movie, The ",2004,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8977,Alexander ,2004,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8978,Christmas with the Kranks ,2004,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8979,Guerrilla: The Taking of Patty Hearst ,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8981,Closer ,2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8982,I Am David ,2003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8983,House of Flying Daggers (Shi mian mai fu) ,2004,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8984,Ocean's Twelve ,2004,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8985,Blade: Trinity ,2004,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
8987,Bush's Brain ,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8989,Damn Yankees! ,1958,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8998,That's Entertainment ,1974,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9004,D.A.R.Y.L. ,1985,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9005,Fire in the Sky ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9008,"Invisible Man Returns, The ",1940,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
9010,Love Me If You Dare (Jeux d'enfants) ,2003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9018,Control Room ,2004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
25746,"Hunchback of Notre Dame, The ",1923,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
25750,Sherlock Jr. ,1924,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25752,"Freshman, The ",1925,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25753,Greed ,1924,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25757,"Jazz Singer, The ",1927,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
25769,"Steamboat Bill, Jr. ",1928,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25771,"Andalusian Dog, An (Chien andalou, Un) ",1929,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25773,Little Caesar ,1931,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) ,1932,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25788,Scarface ,1932,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
25795,Dinner at Eight ,1933,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25797,Gold Diggers of 1933 ,1933,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25805,"Atalante, L' ",1934,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25825,Fury ,1936,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25826,Libeled Lady ,1936,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25827,Mr. Deeds Goes to Town ,1936,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25833,Camille ,1936,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25834,Captains Courageous ,1937,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25841,Stage Door ,1937,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25850,Holiday ,1938,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25855,"Roaring Twenties, The ",1939,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
25856,Wuthering Heights ,1939,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25865,"Letter, The ",1940,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25870,Here Comes Mr. Jordan ,1941,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25886,Random Harvest ,1942,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25887,Tales of Manhattan ,1942,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25898,Day of Wrath (Vredens dag) ,1943,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25905,"Miracle of Morgan's Creek, The ",1944,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25906,Mr. Skeffington ,1944,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25923,Great Expectations ,1946,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25927,"Stranger, The ",1946,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
25937,Easter Parade ,1948,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
25940,"Lady from Shanghai, The ",1947,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
25946,"Three Musketeers, The ",1948,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25947,Unfaithfully Yours ,1948,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25952,"Letter to Three Wives, A ",1949,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25959,Annie Get Your Gun ,1950,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
25962,King Solomon's Mines ,1950,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25963,"Young and the Damned, The (Olvidados, Los) ",1950,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
25996,"Star Is Born, A ",1954,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25999,The Wild One ,1953,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26002,Confidential Report ,1955,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
26003,Night and Fog (Nuit et brouillard) ,1955,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
26038,Teacher's Pet ,1958,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26048,"Human Condition II, The (Ningen no joken II) ",1959,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26052,Pickpocket ,1959,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) ,1960,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26073,"Human Condition III, The (Ningen no joken III) ",1961,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26078,Advise and Consent ,1962,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26082,Harakiri (Seppuku) ,1962,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26084,"Music Man, The ",1962,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26085,Mutiny on the Bounty ,1962,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26095,"Carabineers, The (Carabiniers, Les) ",1963,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26116,"Hush... Hush, Sweet Charlotte ",1964,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26122,Onibaba ,1964,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
26124,Robinson Crusoe on Mars ,1964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26131,"Battle of Algiers, The (La battaglia di Algeri) ",1966,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26133,"Charlie Brown Christmas, A ",1965,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26142,Major Dundee ,1965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
26147,"Thousand Clowns, A ",1965,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26150,Andrei Rublev (Andrey Rublyov) ,1969,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26151,Au Hasard Balthazar ,1966,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26152,Batman ,1966,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26158,Closely Watched Trains (Ostre sledované vlaky) ,1966,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26159,Tokyo Drifter (Tôkyô nagaremono) ,1966,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26169,Branded to Kill (Koroshi no rakuin) ,1967,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26171,Play Time (a.k.a. Playtime) ,1967,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26172,Point Blank ,1967,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26176,Titicut Follies ,1967,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
26183,Asterix and Cleopatra (Astérix et Cléopâtre) ,1968,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26184,"Diamond Arm, The (Brilliantovaya ruka) ",1968,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26195,Sympathy for the Devil ,1968,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26198,"Yours, Mine and Ours ",1968,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26225,"Claire's Knee (Genou de Claire, Le) ",1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26231,Performance ,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26236,"White Sun of the Desert, The (Beloe solntse pustyni) ",1970,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
26237,Zabriskie Point ,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26242,Duel ,1971,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
